time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c,label
9750,-0.0455,9.9623,1.4078,-2.2748,0.2748,0.0305,42.22,On Surface
9800,-0.0335,9.9240,1.4796,-2.0916,0.5496,-0.2901,41.99,On Surface
9850,-0.0072,9.8737,1.4198,-2.4580,0.4885,-0.1374,42.22,On Surface
9900,-0.0311,9.9192,1.4413,-2.2748,0.2748,-0.1985,42.41,On Surface
9950,-0.0144,9.9000,1.4078,-2.3359,0.2901,-0.1832,42.32,On Surface
10000,-0.0239,9.9240,1.4581,-2.2901,0.7176,0.1832,42.22,On Surface
10050,-0.0168,9.9311,1.4054,-2.4427,0.7786,-0.1832,42.46,On Surface
10100,0.0072,9.9192,1.4245,-2.5344,0.2901,-0.1679,42.13,On Surface
10150,0.0072,9.9503,1.4509,-2.3817,0.4122,-0.4122,42.32,On Surface
10200,-0.0287,9.8928,1.4653,-2.4733,0.4427,-0.3817,42.22,On Surface
10250,-0.0503,9.9359,1.4461,-2.3817,0.4427,-0.2901,42.32,On Surface
10300,0.0144,9.9048,1.4916,-2.5802,0.4122,-0.2595,42.32,On Surface
10350,-0.0479,9.9216,1.4892,-2.6412,0.5038,-0.2137,42.41,On Surface
10400,-0.0096,9.8881,1.4341,-2.4275,0.3511,-0.1221,42.08,On Surface
10450,-0.0359,9.9216,1.3815,-2.4885,0.6260,0.1832,42.41,On Surface
10500,-0.0479,9.9192,1.4844,-2.4275,0.2290,-0.4122,42.22,On Surface
10550,0.0192,9.9431,1.4629,-2.3206,0.8855,0.1221,41.94,On Surface
10600,-0.0168,9.9264,1.4437,-2.6412,0.3969,-0.1679,42.41,On Surface
10650,-0.0359,9.9216,1.4341,-2.4885,0.2748,-0.0611,42.46,On Surface
10700,-0.0239,9.9383,1.4293,-2.6412,0.5191,0.0000,42.27,On Surface
10750,0.0000,9.9288,1.4509,-2.3206,0.3206,-0.1221,42.41,On Surface
10800,-0.0024,9.9216,1.4605,-2.5344,0.4275,-0.0611,42.32,On Surface
10850,-0.0263,9.9000,1.4389,-2.2290,0.3969,0.0305,42.32,On Surface
